tahun,provinsi,kabupaten_kota,timbulan_harian_ton,timbulan_tahunan_ton,pengurangan_ton,pct_pengurangan,penanganan_ton,pct_penanganan,terkelola_ton,pct_terkelola,daur_ulang_ton,bahan_baku_ton,recycling_rate,periode,komposisi_makanan_pct,komposisi_kayu_pct,komposisi_kertas_pct,komposisi_plastik_pct,komposisi_logam_pct,komposisi_kain_pct,komposisi_karet_pct,komposisi_kaca_pct,komposisi_lainnya_pct,gap_tidak_tertangani_ton,kategori_pengelolaan
2020,Kepulauan Bangka Belitung,Kab. Belitung,70.99,25910.91,3163.15,12.21,6953.74,26.84,10116.89,39.04,3161.37,4.87,12.22,P 2,0.5,75,0.3,0.6,0.03,0.25,0.02,0.3,23,15794.46,Kurang (30-60%)
2020,Kepulauan Bangka Belitung,Kab. Bangka Tengah,79.89,29160.14,5299.36,18.17,4565.42,15.66,9864.78,33.83,220.74,,0.76,P 2,40,14,10,15,2,12,4,1,2,19295.07,Kurang (30-60%)
2020,Kepulauan Bangka Belitung,Kab. Bangka Barat,79.61,29058.53,0,0,5526.1,19.02,5526.1,19.02,0,,0,P 2,,,,,,,,,,23531.55,Sangat Kurang (<30%)
2020,Kepulauan Bangka Belitung,Kab. Belitung Timur,50.47,18421.99,0,0,12098.81,65.68,12098.81,65.68,,,0,P 2,,,,,,,,,,6322.74,Cukup (60-80%)
2020,Kepulauan Bangka Belitung,Kota Pangkal Pinang,151.83,55416.16,9023.17,16.28,38325,69.16,47348.17,85.44,,,0,P 2,51.73,12.8,7.77,9.6,2.28,3.88,6.22,2.26,3.46,8069.78,Baik (>80%)
2020,Kepulauan Riau,Kab. Bintan,53.42,19499.65,4128.52,21.17,14472.25,74.22,18600.77,95.39,358.97,,1.84,P 2,38.8,5.5,24.4,12.4,0.5,5.5,3.9,2.5,6.5,897.53,Baik (>80%)
2020,Kepulauan Riau,Kab. Karimun,177.2,64677.53,12311.61,19.04,50735,78.44,63046.61,97.48,2874.28,,4.44,P 2,23,19,24,24.5,4,2.5,1.5,1.2,0.3,1631.39,Baik (>80%)
2020,Kepulauan Riau,Kab. Natuna,31.14,11366.74,0,0,4916.55,43.25,4916.55,43.25,,,0,P 2,,,,,,,,,,6449.55,Kurang (30-60%)
2020,Kepulauan Riau,Kab. Lingga,27.83,10157.55,2264.96,22.3,5955.34,58.63,8220.3,80.93,1434.75,662.84,20.65,P 2,41.2,13.6,18.3,10.2,1.8,8.9,3.9,1.9,0.2,1937.65,Baik (>80%)
2020,Kepulauan Riau,Kab. Kepulauan Anambas,12.88,4702.7,218.2,4.64,328.5,6.99,546.7,11.63,142.49,,3.03,P 2,,,,,,,,,,4154.5,Sangat Kurang (<30%)
2020,Kepulauan Riau,Kota Batam,837.48,305679.18,64042.53,20.95,228187.05,74.65,292229.59,95.6,1327.53,36.5,0.45,P 2,49,9,10,19,1,2,0,1,9,13450.61,Baik (>80%)
2020,Kepulauan Riau,Kota Tanjung Pinang,147.98,54013.05,7069.13,13.09,33737.99,62.46,40807.12,75.55,,126.97,0.24,P 2,21,37,7,25,3,2,2,1,2,13205.58,Cukup (60-80%)
2020,DKI Jakarta,Kab. Adm. Kep. Seribu,17.34,6329.24,1499.81,23.7,416.27,6.58,1916.08,30.27,863.03,416.27,20.21,P 2,23.02,2.97,0.18,0.9,0.08,,,0.65,72.2,4413.02,Kurang (30-60%)
2020,DKI Jakarta,Kota Adm. Jakarta Pusat,844.74,308331.29,68408.86,22.19,234002.36,75.89,302411.22,98.08,37761.34,15009.66,17.12,P 2,,,,,,,,,,5918.88,Baik (>80%)
2020,DKI Jakarta,Kota Adm. Jakarta Utara,1341.04,489481.03,111321.02,22.74,373285.5,76.26,484606.52,99,25737.65,,5.26,P 2,,,,,,,,,,4873.08,Baik (>80%)
2020,DKI Jakarta,Kota Adm. Jakarta Barat,1971.97,719768,169214.32,23.51,544629.83,75.67,713844.15,99.18,56014.5,897.86,7.91,P 2,69.77,5.78,3.08,2.97,1.49,2.99,1.25,0.01,12.66,5924.9,Baik (>80%)
2020,DKI Jakarta,Kota Adm. Jakarta Selatan,1921,701164.63,154452.14,22.03,530070.34,75.6,684522.48,97.63,72119.09,196.92,10.31,P 2,,,,,,,,,,16642.52,Baik (>80%)
2020,DKI Jakarta,Kota Adm. Jakarta Timur,2273.25,829738.03,186180.38,22.44,626336.12,75.49,812516.51,97.92,181822.44,,21.91,P 2,,,,,,,,,,17219.74,Baik (>80%)
2020,Jawa Barat,Kab. Bandung,1321.35,482291.89,65254.1,13.53,108573.58,22.51,173827.68,36.04,54563.25,6329.1,12.63,P 2,43,10,9,20,2,1,,1,14,308465.07,Kurang (30-60%)
2020,Jawa Barat,Kab. Cirebon,1228.41,448368.18,8548.25,1.91,54750,12.21,63298.25,14.12,8531.96,,1.9,P 2,,,,,,,,,,385071.4,Sangat Kurang (<30%)
2020,Jawa Barat,Kab. Sumedang,440.59,160816.27,3248.5,2.02,0,0,3248.5,2.02,3248.5,,2.02,P 2,62.27,1.97,9.25,12.57,1.77,0.91,1.25,1.09,8.92,157566.85,Sangat Kurang (<30%)
2020,Jawa Barat,Kab. Bekasi,1900.24,693586.51,34857.45,5.03,249295,35.94,284152.45,40.97,,,0,P 2,,,,,,,,,,409435.15,Kurang (30-60%)
2020,Jawa Barat,Kab. Pangandaran,171.3,62523.33,73,0.12,1806.75,2.89,1879.75,3.01,0,,0,P 2,,,,,,,,,,60644.75,Sangat Kurang (<30%)
2020,Jawa Barat,Kota Bogor,673.76,245922.33,48632.76,19.78,185464.5,75.42,234097.26,95.19,664.46,3025.33,1.5,P 2,20,33.3,19.7,10,1.5,3.5,1,1,10,11825.14,Baik (>80%)
2020,Jawa Barat,Kota Sukabumi,179.24,65424.09,14033.99,21.45,49021.58,74.93,63055.57,96.38,5210.65,9.38,7.98,P 2,46.62,15.78,7.97,12.45,0.91,1.66,0.84,1.91,11.86,2367.03,Baik (>80%)
2020,Jawa Barat,Kota Bandung,1539.82,562034.59,49120.56,8.74,490684.11,87.3,539804.68,96.04,49120.56,3358.01,9.34,P 2,44.52,3.98,13.12,16.7,0.9,4.75,2.38,1.97,11.68,22229.62,Baik (>80%)
2020,Jawa Barat,Kota Depok,1295.49,472854.23,60489.27,12.79,377252.69,79.78,437741.95,92.57,52562.43,25721.19,16.56,P 2,62.95,0.57,6.1,21.36,0.14,0.57,0.5,0.57,7.24,35111.9,Baik (>80%)
2020,Jawa Barat,Kota Cimahi,273.38,99782.38,13393.42,13.42,83541.2,83.72,96934.62,97.15,13064.92,,13.09,P 2,,,,,,,,,,2849.08,Baik (>80%)
2020,Jawa Barat,Kota Tasikmalaya,292.3,106688.51,11386.69,10.67,80869.4,75.8,92256.08,86.47,11386.69,,10.67,P 2,48.7,,5.8,5.4,0.2,1.9,,6.3,31.6,14433.42,Baik (>80%)
2020,Jawa Barat,Kota Banjar,83.74,30566.85,5090.68,16.65,23367.38,76.45,28458.06,93.1,4155.77,754.9,16.07,P 2,42.97,10.84,9.41,24.62,1.02,1.18,0.05,2.81,7.09,2107.04,Baik (>80%)
2020,Jawa Tengah,Kab. Cilacap,939.78,343019.17,44736.06,13.04,220198.92,64.19,264934.99,77.24,680,153947.78,45.08,P 2,57.67,10.63,9.71,16.42,1.33,1.25,0.51,0.65,1.83,78084.71,Cukup (60-80%)
2020,Jawa Tengah,Kab. Purworejo,288.07,105146.86,25106.38,23.88,18787.88,17.87,43894.25,41.75,24826.38,1932.8,25.45,P 2,3,67,6,9,4,0.5,0.3,1,8.2,61251.3,Kurang (30-60%)
2020,Jawa Tengah,Kab. Wonosobo,351.65,128352.1,15497.55,12.07,37057.54,28.87,52555.09,40.95,2397.93,192.54,2.02,P 2,40,21.5,15,20,0.2,0.2,0.1,1,2,75797.16,Kurang (30-60%)
2020,Jawa Tengah,Kab. Magelang,680.91,248530.33,8507.68,3.42,29266.98,11.78,37774.66,15.2,8507.68,29.28,3.43,P 2,37.8,3.9,26.2,17.9,1.3,1.1,0.8,2.4,8.6,210757.49,Sangat Kurang (<30%)
2020,Jawa Tengah,Kab. Boyolali,287.93,105094.61,24899.93,23.69,28777.69,27.38,53677.63,51.08,24880.68,621.6,24.27,P 2,,,,,,,,,,51416.82,Kurang (30-60%)
2020,Jawa Tengah,Kab. Sukoharjo,364.01,132863.5,25137.86,18.92,62540.92,47.07,87678.78,65.99,10411.18,12.78,7.85,P 2,60.4,2.63,8.14,15.2,3.18,3.8,4.1,1.2,1.35,45184.87,Cukup (60-80%)
2020,Jawa Tengah,Kab. Wonogiri,437.44,159663.85,44648.51,27.96,17905.95,11.21,62554.46,39.18,44648.51,54.75,28,P 2,25,10,20,25,5,5,2.5,5,2.5,97111.14,Kurang (30-60%)
2020,Jawa Tengah,Kab. Sragen,534.31,195023.44,41462.57,21.26,92491,47.43,133953.57,68.69,5380,6716,6.2,P 2,74.7,0.8,8.1,11.3,0.5,1.9,0.3,1.8,0.3,61069.58,Cukup (60-80%)
2020,Jawa Tengah,Kab. Blora,371.42,135568.25,26682.94,19.68,32735.02,24.15,59417.96,43.83,198.94,,0.15,P 2,4,10,35,40,3,2,2,2,2,76150.34,Kurang (30-60%)
2020,Jawa Tengah,Kab. Pati,654.96,239060.58,56669.46,23.71,47032.08,19.67,103701.54,43.38,4270.78,779.28,2.11,P 2,,,,,,,,,,135358.86,Kurang (30-60%)
2020,Jawa Tengah,Kab. Kudus,440.89,160924.12,30627.39,19.03,68998.16,42.88,99625.55,61.91,30094.18,21066.36,31.79,P 2,,,,,,,,,,61299.3,Cukup (60-80%)
2020,Jawa Tengah,Kab. Jepara,697.04,254418.3,18500.48,7.27,28761.27,11.3,47261.75,18.58,7123.22,145.27,2.86,P 2,55.08,5.29,11.48,19.63,1.26,2.12,1.02,1.2,2.92,207157.85,Sangat Kurang (<30%)
2020,Jawa Tengah,Kab. Semarang,533.4,194690.09,311.27,0.16,62780,32.25,63091.27,32.41,311.27,,0.16,P 2,58,5,8.9,19,2.5,3.2,,2.3,0.5,131599.73,Kurang (30-60%)
2020,Jawa Tengah,Kab. Temanggung,496.28,181143.8,0,0,40150,22.16,40150,22.16,,,0,P 2,28.32,33.98,11.4,10.57,1.37,2.4,1.24,2.25,8.38,140992.2,Sangat Kurang (<30%)
2020,Jawa Tengah,Kab. Kendal,407.4,148701.73,10475.15,7.04,30481.15,20.5,40956.3,27.54,8430.05,131.4,5.76,P 2,51.54,19.88,9.49,11.31,1.29,3.09,0.88,2.07,0.45,107744.7,Sangat Kurang (<30%)
2020,Jawa Tengah,Kab. Batang,240.52,87788.12,709.98,0.81,86870,98.95,87579.98,99.76,212.17,,0.24,P 2,,,,,,,,,,209.82,Baik (>80%)
2020,Jawa Tengah,Kab. Pemalang,391.7,142970.65,30262.27,21.17,84826,59.33,115088.27,80.5,4274.27,876,3.6,P 2,40,5,10,25,2,4,5,7,2,27882.23,Baik (>80%)
2020,Jawa Tengah,Kab. Tegal,1018.57,371778.31,16194.52,4.36,120450,32.4,136644.52,36.75,68.03,,0.02,P 2,39,20.8,8.7,14.5,5.2,3.5,4.8,1.6,1.9,235133.53,Kurang (30-60%)
2020,Jawa Tengah,Kab. Brebes,989.38,361123.52,29886.81,8.28,71043.6,19.67,100930.41,27.95,2.67,,0,P 2,10,50,11,15,1,7,1,4,1,260193.29,Sangat Kurang (<30%)
2020,Jawa Tengah,Kota Magelang,89.61,32709.11,1495.68,4.57,24433.84,74.7,25929.52,79.27,1495.68,404.79,5.81,P 2,33.7,13.3,18.8,21.5,0.8,1.8,0.5,3.7,5.9,6778.13,Cukup (60-80%)
2020,Jawa Tengah,Kota Salatiga,114.03,41620.01,7285.99,17.51,135.42,0.33,7421.41,17.83,7285.99,135.42,17.83,P 2,,,,,,,,,,34199.54,Sangat Kurang (<30%)
2020,Jawa Tengah,Kota Semarang,1276.74,466010.79,99632.92,21.38,350027.7,75.11,449660.62,96.49,18364.44,876,4.13,P 2,60.79,,10.18,17.2,1.22,4.94,1,1.79,2.88,16349.48,Baik (>80%)
2020,Daerah Istimewa Yogyakarta,Kab. Kulon Progo,174.56,63713.67,0,0,0,0,,,,,,,67.18,,12.6,17.22,1.68,0.21,,1.11,,,Sangat Kurang (<30%)
2020,Daerah Istimewa Yogyakarta,Kab. Gunungkidul,360.74,131671.16,0,0,0,0,,,,,,,,,,,,,,,,,Sangat Kurang (<30%)
2020,Daerah Istimewa Yogyakarta,Kab. Sleman,701.95,256210.07,0,0,0,0,,,,,,,,,,,,,,,,,Sangat Kurang (<30%)
2020,Jawa Timur,Kab. Pacitan,285.78,104308.04,10204.12,9.78,12285.53,11.78,22489.66,21.56,10202.48,244.55,10.02,P 2,68.4,2.9,8.3,17,0.5,0.2,0.2,0.5,2,81820.04,Sangat Kurang (<30%)
2020,Jawa Timur,Kab. Ponorogo,349.13,127432.45,26665.8,20.93,95180.69,74.69,121846.49,95.62,26345.59,1010.69,21.47,P 2,,,,,,,,,,5585.96,Baik (>80%)
2020,Jawa Timur,Kab. Trenggalek,300.1,109536.65,20576.2,18.78,54750,49.98,75326.2,68.77,8147.95,,7.44,P 2,32,3,31,29,1,1,1,1,1,34210.3,Cukup (60-80%)
2020,Jawa Timur,Kab. Blitar,422.57,154237.67,9100.97,5.9,56534.45,36.65,65635.42,42.55,9100.97,2076.36,7.25,P 2,70.85,1,12.45,7.5,0.9,1.94,0.52,0.92,3.92,88602.63,Kurang (30-60%)
2020,Jawa Timur,Kab. Lumajang,501.46,183033.37,34405.03,18.8,60856.56,33.25,95261.59,52.05,17836.42,266.56,9.89,P 2,42.48,17.52,7.71,18.2,1.16,3.28,1.46,1.52,6.67,87771.31,Kurang (30-60%)
2020,Jawa Timur,Kab. Bondowoso,287.18,104819.19,1096.77,1.05,3745.27,3.57,4842.04,4.62,252.83,133.59,0.37,P 2,60.22,2.32,7.63,25.3,1.2,1.13,1.2,1,,99978.66,Sangat Kurang (<30%)
2020,Jawa Timur,Kab. Situbondo,259.36,94665.76,17598.86,18.59,67884.15,71.71,85483.02,90.3,4724.07,13134.15,18.86,P 2,43.6,13.8,16.8,24,0.2,0.6,0.2,0.2,0.4,9183.38,Baik (>80%)
2020,Jawa Timur,Kab. Probolinggo,458.45,167335.13,6443.65,3.85,21410.92,12.8,27854.57,16.65,552.76,189.41,0.44,P 2,20,32,16.6,16.9,0.4,0.5,12,0.2,1.4,139479.68,Sangat Kurang (<30%)
2020,Jawa Timur,Kab. Sidoarjo,1086.24,396476.9,126659.06,31.95,164505.5,41.49,291164.56,73.44,491.52,255.5,0.19,P 2,70.3,1.4,8.5,11,0.2,1.1,0.2,0.5,6.8,105313.04,Cukup (60-80%)
2020,Jawa Timur,Kab. Jombang,527.22,192437.05,12066.54,6.27,41996.9,21.82,54063.44,28.09,4562.14,,2.37,P 2,,,,,,,,,,138371.86,Sangat Kurang (<30%)
2020,Jawa Timur,Kab. Nganjuk,422.94,154373.54,31827.06,20.62,111979.42,72.54,143806.48,93.15,3976.82,16619.52,13.34,P 2,7.46,54.13,2.71,6.41,0.23,9.62,0.25,0.74,18.45,10566.62,Baik (>80%)
2020,Jawa Timur,Kab. Magetan,279.3,101944.5,20050.81,19.67,16103.44,15.8,36154.24,35.46,12375.72,43.44,12.18,P 2,,,,,,,,,,65790.26,Kurang (30-60%)
2020,Jawa Timur,Kab. Ngawi,366.52,133778.92,24043.83,17.97,27325.36,20.43,51369.19,38.4,4223.85,1260.71,4.1,P 2,38.3,3.8,10.4,30.6,2.4,2.3,3.7,3.5,5.1,82410.61,Kurang (30-60%)
2020,Jawa Timur,Kab. Tuban,493.13,179991.08,41934.16,23.3,48229.28,26.8,90163.44,50.09,15836.26,779.28,9.23,P 2,58.52,15.32,5.78,11.02,0.17,1.62,0.1,1.33,6.14,89829.01,Kurang (30-60%)
2020,Jawa Timur,Kab. Gresik,327.8,119648.37,342.73,0.29,60225,50.33,60567.73,50.62,160.23,,0.13,P 2,40,1,11,16,2,1,1,1,27,59079.27,Kurang (30-60%)
2020,Jawa Timur,Kab. Pamekasan,272.19,99350.12,22146.95,22.29,11335.09,11.41,33482.03,33.7,20790.97,36.58,20.96,P 2,,,,,,,,,,65867.32,Kurang (30-60%)
2020,Jawa Timur,Kab. Sumenep,363.8,132788.73,3603.66,2.71,11840.6,8.92,15444.26,11.63,0.36,,0,P 2,63.86,1.35,7.61,13.18,,1.31,0.29,0.96,11.44,117342.74,Sangat Kurang (<30%)
2020,Jawa Timur,Kota Kediri,150.93,55091.09,6401.52,11.62,45739.61,83.03,52141.13,94.65,268.38,1574.61,3.35,P 2,,,,,,,,,,2948.32,Baik (>80%)
2020,Jawa Timur,Kota Blitar,74.57,27219.69,2510.35,9.22,22558.69,82.88,25069.04,92.1,2498.29,1886.18,16.11,P 2,53,13.6,5.2,9.1,0.8,2.9,3,3.4,9,2149.01,Baik (>80%)
2020,Jawa Timur,Kota Malang,677.78,247389.19,55645.41,22.49,185701.24,75.06,241346.65,97.56,55554.9,5591.99,24.72,P 2,,,,,,,,,,6043.05,Baik (>80%)
2020,Jawa Timur,Kota Probolinggo,95.75,34949.48,5358.33,15.33,24931.1,71.33,30289.43,86.67,2463.82,193.96,7.6,P 2,59.25,4.81,10.87,18.38,0.87,0.93,1.38,1.07,2.44,4659.32,Baik (>80%)
2020,Jawa Timur,Kota Pasuruan,132.59,48394.73,13161.3,27.2,32472.21,67.1,45633.51,94.29,13161.3,0,27.2,P 2,10.11,6.4,1.35,6.06,0.07,0.67,0.07,0.13,75.14,2761.84,Baik (>80%)
2020,Jawa Timur,Kota Mojokerto,65.18,23790.34,3621.55,15.22,18250,76.71,21871.55,91.93,1220.11,73,5.44,P 2,75,5.5,7.5,3,1.8,4,1.2,0.5,1.5,1919.15,Baik (>80%)
2020,Jawa Timur,Kota Madiun,118.17,43133.55,9750.36,22.61,32088.98,74.39,41839.34,97,4088.99,299.3,10.17,P 2,81,0.5,8,4,3,1,1,1,0.5,1292.71,Baik (>80%)
2020,Jawa Timur,Kota Surabaya,2222.62,811255.1,67650.84,8.34,714820.5,88.11,782471.34,96.45,2918.21,110899.87,14.03,P 2,54.31,1.61,14.63,19.44,0.48,1.47,2.33,1.12,4.61,28784.96,Baik (>80%)
2020,Banten,Kab. Lebak,514.26,187706.21,31307.69,16.68,33580,17.89,64887.69,34.57,7094.57,,3.78,P 2,30,12,10,15,8,5,5,10,5,122817.21,Kurang (30-60%)
2020,Banten,Kab. Serang,1135.84,414581.97,54.96,0.01,32780.65,7.91,32835.61,7.92,54.96,,0.01,P 2,63.01,,9.13,20.02,1.21,0.24,,1.83,4.56,381745.99,Sangat Kurang (<30%)
2020,Banten,Kota Cilegon,373.86,136458,306.6,0.22,96725,70.88,97031.6,71.11,306.6,,0.22,P 2,27.37,,27.68,41.41,,,,7.81,,39427.3,Cukup (60-80%)
2020,Banten,Kota Serang,521.75,190440.06,37235.99,19.55,106718.7,56.04,143954.69,75.59,3074.83,,1.61,P 2,65,4,8,20,0.5,0.75,0.5,0.25,1,46484.06,Cukup (60-80%)
2020,Banten,Kota Tangerang Selatan,1070.56,390753.87,45280.98,11.59,224600.93,57.48,269881.91,69.07,45048.84,323.03,11.61,P 2,35.63,14.08,13.45,17.37,0.38,0.67,0.48,0.85,17.09,120872.49,Cukup (60-80%)
2020,Bali,Kab. Jembrana,164.7,60115.32,9536.98,15.86,11680,19.43,21216.98,35.29,9536.98,,15.86,P 2,11.22,30.88,11.1,22.1,2.1,7,7,2.7,5.9,38898.52,Kurang (30-60%)
2020,Bali,Kab. Tabanan,230.82,84247.48,4129.22,4.9,33717.57,40.02,37846.79,44.92,622.81,,0.74,P 2,5,39,37,42,,,,2,,46402.51,Kurang (30-60%)
2020,Bali,Kab. Badung,281.24,102654.16,10236.57,9.97,57112.67,55.64,67349.23,65.61,10236.57,2837.17,12.74,P 2,16,33.9,5.96,27.61,2.63,2.16,0.67,0.99,10.08,35303.37,Cukup (60-80%)
2020,Bali,Kab. Gianyar,438.86,160182.08,20120.79,12.56,113150,70.64,133270.79,83.2,18575.42,,11.6,P 2,,58.73,10.89,17.08,3.15,0.76,0.74,,8.65,26913.11,Baik (>80%)
2020,Bali,Kab. Bangli,108.98,39777.41,6499.87,16.34,20925.09,52.61,27424.95,68.95,2017.15,667.59,6.75,P 2,15,67,2,3.11,11,0.09,0.5,1.2,0.1,12352.75,Cukup (60-80%)
2020,Bali,Kab. Karangasem,249.5,91067.5,16046.68,17.62,31769.6,34.89,47816.28,52.51,3402.5,,3.74,P 2,,,,,,,,,,43251.22,Kurang (30-60%)
2020,Bali,Kab. Buleleng,341.9,124791.86,9880.38,7.92,53098.88,42.55,62979.26,50.47,6827.23,338.13,5.74,P 2,2.99,62.57,5.63,10.18,2.82,5.33,4.55,3.33,2.6,61814.24,Kurang (30-60%)
2020,Bali,Kota Denpasar,663.26,242088.55,15353,6.34,117015.39,48.34,132368.39,54.68,0,194.91,0.08,P 2,70,6,2,15,,1,1,,5,109721.51,Kurang (30-60%)
2020,Nusa Tenggara Barat,Kab. Lombok Timur,483.44,176454.72,9697.81,5.5,51751.16,29.33,61448.97,34.82,335.23,437.27,0.44,P 2,36,23,3.5,19,7,4,3,4,0.5,115006.63,Kurang (30-60%)
2020,Nusa Tenggara Barat,Kab. Lombok Utara,73.33,26765.44,5048.17,18.86,17114.85,63.94,22163.02,82.8,2106.78,,7.87,P 2,,,,,,,,,,4602.43,Baik (>80%)
2020,Nusa Tenggara Timur,Kab. Sumba Tengah,25.64,9360.28,591.41,6.32,2190,23.4,2781.41,29.72,36.5,,0.39,P 2,44,13,11,15,2,3,2,2,8,6577.19,Sangat Kurang (<30%)
2020,Nusa Tenggara Timur,Kota Kupang,217.49,79382.39,910.28,1.15,52196.95,65.75,53107.23,66.9,869.8,,1.1,P 2,27.4,15.2,13.4,19.8,6.5,3.6,2.15,3.3,8.65,26276.62,Cukup (60-80%)
2020,Kalimantan Barat,Kab. Sambas,274.47,100182.28,3156.01,3.15,91038.3,90.87,94194.31,94.02,3127.17,,3.12,P 2,40,5.6,14.2,25,0.3,1,0.9,2,11,5987.24,Baik (>80%)
2020,Kalimantan Barat,Kab. Mempawah,71.91,26248.5,37.08,0.14,7824.14,29.81,7861.22,29.95,1.08,,0,P 2,10,25,25,20,10,3,2,2,3,18385.93,Sangat Kurang (<30%)
2020,Kalimantan Barat,Kab. Sanggau,238.73,87137.36,21.17,0.02,13692.97,15.71,13714.14,15.74,,,0,P 2,56.21,13.61,4.73,7.1,,,,2.96,15.39,73422.31,Sangat Kurang (<30%)
2020,Kalimantan Barat,Kab. Ketapang,258.91,94503.79,4792.13,5.07,14528.1,15.37,19320.22,20.44,4204.44,63.15,4.52,P 2,28,4,9,42,2,3,2,1,9,75181.93,Sangat Kurang (<30%)
2020,Kalimantan Barat,Kab. Melawi,93.66,34184.59,0,0,13008.6,38.05,13008.6,38.05,,,0,P 2,,,,,,,,,,21177.3,Kurang (30-60%)
2020,Kalimantan Barat,Kota Pontianak,385.82,140823.35,11686.69,8.3,109731.73,77.92,121418.41,86.22,11014.1,231.73,7.99,P 2,83,1.5,7.2,6,2,,0.1,,0.2,19405.89,Baik (>80%)
2020,Kalimantan Barat,Kota Singkawang,113.24,41331.69,1434.14,3.47,15373.43,37.2,16807.58,40.67,1434.14,,3.47,P 2,51.61,1.49,1.57,39.22,1.9,1.73,,1.32,1.16,24525.02,Kurang (30-60%)
2020,Kalimantan Tengah,Kab. Kotawaringin Barat,125.16,45685.01,5434.17,11.89,17863.1,39.1,23297.27,51,1612.99,,3.53,P 2,50,5,10,12,2,2,2,1,16,22386.13,Kurang (30-60%)
2020,Kalimantan Tengah,Kab. Kotawaringin Timur,257.77,94086.47,2018.45,2.15,18250,19.4,20268.45,21.54,0,,0,P 2,45.05,5,7.26,20.26,1.82,4.04,1.18,4.33,11.06,73817.6,Sangat Kurang (<30%)
2020,Kalimantan Tengah,Kab. Kapuas,207.81,75850.29,3130.28,4.13,5627.82,7.42,8758.1,11.55,964.31,6.82,1.28,P 2,37.5,20,13.2,12,0.3,1,,1,15,67092.55,Sangat Kurang (<30%)
2020,Kalimantan Tengah,Kab. Barito Utara,52.29,19084.1,4177.03,21.89,13545.15,70.98,17722.18,92.86,1005.49,40.15,5.48,P 2,30,12,14,20,5,5,2,2,10,1363.67,Baik (>80%)
2020,Kalimantan Tengah,Kab. Katingan,45.42,16579.09,2051.16,12.37,3382.2,20.4,5433.36,32.77,1722.18,10.95,10.45,P 2,56.98,2.06,13.17,14.34,4.02,1.78,3.14,3.28,0.95,11144.94,Kurang (30-60%)
2020,Kalimantan Tengah,Kab. Sukamara,25.83,9426.64,528.29,5.6,6394.8,67.84,6923.09,73.44,74.83,,0.79,P 2,,,,,,,,,,2504.86,Cukup (60-80%)
2020,Kalimantan Tengah,Kab. Pulang Pisau,63.56,23199.04,0.1,0,0,0,0.1,0,,,0,P 2,23.51,26.74,13.31,25.13,3.19,2.41,0.83,1.79,3.09,23199.3,Sangat Kurang (<30%)
2020,Kalimantan Tengah,Kab. Barito Timur,45.29,16531.43,0,0,4757.77,28.78,4757.77,28.78,,,0,P 2,32,9,7,37,1,5,6.5,1.2,1.3,11773.08,Sangat Kurang (<30%)
2020,Kalimantan Tengah,Kota Palangkaraya,144.03,52570.77,11836.52,22.52,39413.43,74.97,51249.95,97.49,10186.88,66.43,19.5,P 2,70.05,1.4,7.14,15.14,0.67,1.3,0.9,1.01,2.39,1321,Baik (>80%)
2020,Kalimantan Selatan,Kab. Barito Kuala,93.1,33981.46,7645.47,22.5,16979.8,49.97,24625.26,72.47,5923.68,1540.3,21.96,P 2,59.5,9.5,10.5,12,3.1,1.9,0.5,2,1,9356.24,Cukup (60-80%)
2020,Kalimantan Selatan,Kab. Tapin,76.81,28035.94,4363.51,15.56,15784.06,56.3,20147.57,71.86,4193.51,362.81,16.25,P 2,50.24,3.58,10.5,33.4,0.48,0.88,0.15,0.12,0.64,7888.08,Cukup (60-80%)
2020,Kalimantan Selatan,Kab. Hulu Sungai Selatan,94.18,34374.09,9045.6,26.32,15700.48,45.68,24746.08,71.99,1470.76,1282.98,8.01,P 2,55.18,1.48,13.13,25.35,2.9,0.46,0.9,0.4,0.2,9629.62,Cukup (60-80%)
2020,Kalimantan Selatan,Kab. Hulu Sungai Tengah,109.15,39840.63,10866.49,27.27,19197.18,48.18,30063.67,75.46,10866.49,1312.18,30.57,P 2,47.8,7.26,10.45,26.12,5.75,0.24,0.35,1.78,0.25,9776.08,Cukup (60-80%)
2020,Kalimantan Selatan,Kab. Hulu Sungai Utara,96.66,35280.75,9180.38,26.02,25746.17,72.98,34926.55,99,3593.81,1141.52,13.42,P 2,55.78,8.38,8.72,12.41,0.98,0.84,0.06,6.1,6.73,354.35,Baik (>80%)
2020,Kalimantan Selatan,Kab. Tabalong,98.97,36123.17,1883.93,5.22,20038.5,55.47,21922.43,60.69,1883.93,,5.22,P 2,35.6,2.1,16.9,23.9,1.2,2.6,,3.1,14.6,14201.62,Cukup (60-80%)
2020,Kalimantan Selatan,Kab. Balangan,56.8,20733.57,416.1,2.01,13782.4,66.47,14198.5,68.48,416.1,2595.15,14.52,P 2,57.43,10.37,10.86,14.48,2.08,1.71,0.76,1.21,1.1,6533.5,Cukup (60-80%)
2020,Kalimantan Selatan,Kota Banjarmasin,496,181041.17,40226.64,22.22,140798.75,77.77,181025.39,99.99,0,,0,P 2,55.89,0.64,9.39,12.77,1.36,14.93,1.63,2.71,0.68,14.61,Baik (>80%)
2020,Kalimantan Selatan,Kota Banjarbaru,147.12,53699.76,10898.52,20.3,42481.3,79.11,53379.82,99.4,7953.72,141.3,15.07,P 2,39.58,11.24,14.55,21.36,0.45,2.22,0.64,1.15,8.81,318.98,Baik (>80%)
